Address,TokenBalanceInWei,TokenBalanceInEth,DPCoin
0xDae585390A558f71647a8c36eAB9f42637d343A1,0,0,0
0x6cCC7D51b5d69F1Ed953A3c7224134c1E2A82e92,7364914636266938374514518021,7364914636.266938374514518021,1104737195.44004075617717770315
0x004782735748E711046ba6c0D1CcF1D15F3585b2,13895069927801502783019987189,13895069927.801502783019987189,2084260489.17022541745299807835
0x64B575717400f297fd9A20E3501DF223DB8a5C9d,1183646176418815999557809979,1183646176.418815999557809979,177546926.46282239993367149685
0xF7c122211ca210EF928B2da5a5A1152947730D24,799200000999000015778149310,799200000.99900001577814931,119880000.1498500023667223965
0x48347B7b016912A755c9682Aa74eB4Aa9b28123a,0,0,0
0x2B8aB4641182e51b7C7931bf10a76C30fAf524a3,1407349249486079086315177932,1407349249.486079086315177932,211102387.4229118629472766898
0xc928092fD3D4750f3F99C94E70Bb59d8542f91B7,1983859525005184373868,1983.859525005184373868,297.5789287507776560802
0x2f11CB4eCa67f0B4dAEFD6817a368f8A490E60e4,0,0,0
0xD03432BBf7A108Ab4127924457dA35A3cb75F350,12543823124152589564246501872,12543823124.152589564246501872,1881573468.6228884346369752808
0xA8FaA18e4C0BEfBFCF939B5082D2883261a389Ab,0,0,0
0x8b71FbeEba010416aD8427CAa8b76034B5A670E4,13629361073947667212943888780,13629361073.94766721294388878,2044404161.092150081941583317
0x065b1a08889b03E20bC67337761E7B55682CCb8A,2021942669490761002488455227,2021942669.490761002488455227,303291400.42361415037326828405
0xEeeb941a4865BE5913f1e926df815c2bdB032EF0,0,0,0
0xd844092E83521EB016Ae4c40139B81C96265868A,362183317556759431293733747207,362183317556.75943129373374721,54327497633.5139146940600620815
0x5595B308e7ad6cCA3D31Afa63bA4AF74D5F68597,0,0,0
0x3e8c8D8fb4196CC813c4F360E9Bb9AF9816113DD,4916340522144537465456516051,4916340522.144537465456516051,737451078.32168061981847740765
0x4183833711a670C1d2b4E7d80E683993948765eA,5835159029970000006271921133,5835159029.970000006271921133,875273854.49550000094078816995
0x6dc8FcE1F3D3B4cA9c19159044973ed4fA110279,4606320722911833089747249012,4606320722.911833089747249012,690948108.4367749634620873518
0x8a2Bd0286a0033E62eE9EaB116558ac5ECe36FA7,5792195411446036104657760912,5792195411.446036104657760912,868829311.7169054156986641368
0x1AF51B06ea7BE942c1ce55e3412B83133BAb4c46,0,0,0
0x721a1DC8540c9227b935b757CBA2c299c4dfCa2A,79980801377842,0.000079980801377842,0.0000119971202066763
0xF4E57DAB48FE55285242DB7c1Eb06C91f47adc87,7262809060057437309826521195,7262809060.057437309826521195,1089421359.00861559647397817925
0x5B8F7BDFF4f1209C2Fa46528273DCF9411012d98,6000000000000000000000000000,6000000000,900000000
0x66512811Ec6F4d7e68d3B14BCe2CE465767Ea9b7,0,0,0
0x109bD420Df040C0D5A86770b55f5B464B6d12131,1312419964987409890132214948,1312419964.987409890132214948,196862994.7481114835198322422
0x9E89dE0FeB3280706570a620b7E8652d6d2648Eb,0,0,0
0xBDc5552CF676C8834352576DBa2834cFd49308dF,0,0,0
0xf821a0Ef1CC4873b49593a0CC18D6dE4DAfE6bFE,15280356665396404727576999967,15280356665.396404727576999967,2292053499.80946070913654999505
0xF01c1ec01D177EfE6e5678aeCFcf320578559820,6006647340000000030881434571,6006647340.000000030881434571,900997101.00000000463221518565
0x68d0DFaC138e9Ad391d68f8CF2282a79Fa4A3c51,0,0,0
0x7b23ddCa0249D8aB7e8CEA3fff12a82D3a969908,5005555009050776664391239224,5005555009.050776664391239224,750833251.3576164996586858836
0x2dCE18Ca355D94Caa6d96dfc62561f6b7c64e154,2182707616776865825845377388,2182707616.776865825845377388,327406142.5165298738768066082
0xeb525c279895aF7da313D1a4C0aeE8ff3a220998,3704646262107217905765420686,3704646262.107217905765420686,555696939.3160826858648131029
0x95df8998c9C9eef394beF4579461e524Eeba9D3E,1385949466233064984402650489,1385949466.233064984402650489,207892419.93495974766039757335
0xD61133251c8207C2C0DC8Eea23B407C105686aEa,0,0,0
0xcbc574c7DBdCD580Edc4e74B65494969666198db,0,0,0
0x4e3A14145c9b0278Bee208cC6007b55828f4BFEf,0,0,0
0x8c56663Df6C18CC7Df0c27dA9CfAd899d8CFFB0C,6872329235273242719711109920,6872329235.27324271971110992,1030849385.290986407956666488
0x3D3f14592438b191922D4d137B4B98B69182AA20,11718260646793323009851049320,11718260646.79332300985104932,1757739097.018998451477657398
0x31D44AC1729a0f202A62692441017EcfCBd9C8aC,1160401429571743579934877410,1160401429.57174357993487741,174060214.4357615369902316115
0xeAdFB433E4D438335013858D22f8AEc5DEe1B3b2,0,0,0
0x6cCb883406d3eDCeea0b1cc9A6E7d840fF611742,8842305267418011559814771825,8842305267.418011559814771825,1326345790.11270173397221577375
0xD25B2C30E57203f5e578437aD37Ee9f11954C0F8,0,0,0
0x7E856cE8c2fb4Bf5F4f0c689a0864b91393d8B30,0,0,0
0x6E8d62B87b09543C4377c6dd074fC3BF0050A0cD,999000000000000006013209949,999000000.000000006013209949,149850000.00000000090198149235
0x4d6358E42657a8595135fa9fa5059DD6c812e92e,5607853822073624082301846360,5607853822.07362408230184636,841178073.311043612345276954
0x978a8B7994594B0593Ba187b91676fF82Fcd163b,2785687981631928515766605880,2785687981.63192851576660588,417853197.244789277364990882
0x5a7EA18aAe6f899e107ee7FE62ade7195eB1A665,27311802556244386696242040894,27311802556.244386696242040894,4096770383.4366580044363061341
0x05539F9a20CEB57c143836116BD61F849c1bD62f,3186934367769425207139463264,3186934367.769425207139463264,478040155.1654137810709194896
0xed25043c5Fb955fcd42eBA20adB66Ce248752981,0,0,0
0x657ab76965459a61df63Cf567B28887276Eb666F,0,0,0
0xC2CC459e9Ff7b7A46ef1a149bcdeEe702B1E066a,2023934083019196764439727771,2023934083.019196764439727771,303590112.45287951466595916565
0x07Ccbb9f49f37CB9c68926De79b6752Ad50c91DE,7654188222620531903366515871,7654188222.620531903366515871,1148128233.39307978550497738065
0x27070eb3F36dD9A70894dbbC235A74f0f2d324D5,1577999339129944885371296032,1577999339.129944885371296032,236699900.8694917328056944048
0xa8fDA6D87017692Bc9F49933C1Be171a36Bcf63D,413980705297917664229176720,413980705.29791766422917672,62097105.794687649634376508
0xF951E485d2a8AC9Feb93707C187133A9D128F643,2209045093085200979872958845,2209045093.085200979872958845,331356763.96278014698094382675
0x2DE323cbD738B2BE021f8E02399D458402C384b4,9887335836469397880244239056,9887335836.469397880244239056,1483100375.4704096820366358584
0xcF7772f63eDA940e7b80811828aCAdA333FadC7B,571171538355392439652692009,571171538.355392439652692009,85675730.75330886594790380135
0xb9B88947dD526E615ca4fEb1A183Bdf2822C41D0,0,0,0
0xBd822Fd6fD2135ea2eA19031cdBab58D4446C6df,0,0,0
0x57bece166bE5CD7782Dac93eefD0422ac165BFD2,0,0,0
0xa715d873Cc0153E8283BA67591656803Cb67851E,19766654474892237262155245129,19766654474.892237262155245129,2964998171.23383558932328676935
0xe5E25e22173A6998C4ae1eECd1d0fe90d0329B99,0,0,0
0x0a46f54c29D3176281A0C26e6C668A1E0fC56345,7827386092435732159325028414,7827386092.435732159325028414,1174107913.8653598238987542621
0xCEb79A093E03c87D99aC40993d66702A2a3B75B5,72594717006304524812461843345,72594717006.304524812461843345,10889207550.94567872186927650175
0x075640477318583886d026e5C0AD2b73e3Df3Ba6,0,0,0
0xD80eB3c4f21f03c2C9f4794f9145bF81F754A850,0,0,0
0x64B40ac3baF296dEf795006e4535abe3BcB18586,1585273140000000137445685365,1585273140.000000137445685365,237790971.00000002061685280475
0xe24449034d0B0C9c083F9a2c194ccB273b493467,0,0,0
0x81897fD6B14b7f6D684cD3996822903EF87B587b,5404164242698277725446815501,5404164242.698277725446815501,810624636.40474165881702232515
0xC9135045A84641F5578b9975B312fD898D0aDE0A,0,0,0
0x4a52FaA7753E8Dcde056F023A363F87e36B5194a,12559013181895546964719117556,12559013181.895546964719117556,1883851977.2843320447078676334
0xd28a37fdbf3E836F6e1424876240DC158B642ec3,3207007197400751626258130417,3207007197.400751626258130417,481051079.61011274393871956255
0x44404EB3B5aC7e20e090ab84Eb8eb836b0f7Fc29,3496501731370116144479973113,3496501731.370116144479973113,524475259.70551742167199596695
0xEBfa8f6a90a8d050D1790750ae3ee8597FD3D1FB,0,0,0
0xB8396d75303E7c85368043943B27553559Ef5EB5,0,0,0
0xced82b0b3b5B9779FD1ad0Bca9a3c0Ec066659e1,2418728928632551384090799687,2418728928.632551384090799687,362809339.29488270761361995305
0x13EfDDF57F471e140e6Bbc14724D5974e1E62e1b,0,0,0
0xA8DD06346D3ba406F1EA694d3eE909967D41B01a,2344478284369062890825005834,2344478284.369062890825005834,351671742.6553594336237508751
0x6812F806Ac7AC2821aC7fDdD2760a42A8F31c877,834828041868490297744065087,834828041.868490297744065087,125224206.28027354466160976305
0x6bfA8feBAA16EE6ea420E08DBe89f03474844fE2,2889418205383551041852310163,2889418205.383551041852310163,433412730.80753265627784652445
0x5E44B30da9b2eFc5Eb5B215E226f3D0305A48BAB,0,0,0
0x88Bb454fB8e04705831047759b45269F01c82171,17704376383934659417658670787,17704376383.934659417658670787,2655656457.59019891264880061805
0xF299cb5f1cc49b06469b8214d4785AB792e887c9,3114227178762816233059773087,3114227178.762816233059773087,467134076.81442243495896596305
0x60527948020195b39d522Be757ADEA71f925550d,0,0,0
0xA95b92C820FE620b63ee21Df100A5b79b4f3212b,3893250920806510477599244738,3893250920.806510477599244738,583987638.1209765716398867107
0xc2aC584B1495624FA912f33E196d5085CE2c48c0,0,0,0
0xdBFe5EDA6fAf1228c6EC5F1Af2c7396d6ABC56C5,0,0,0
0x359dEd93A096d1b4dE33b43a6BFAc58EB5c3dBBd,844370466626715782806856567,844370466.626715782806856567,126655569.99400736742102848505
0xFAcC0120086D1d3B2bba6ad80E70b0b09913061C,0,0,0
0x8e6745a81293796C0682Aec66Caaa0ECa9252D8e,9990000000000000000000000000,9990000000,1498500000
0x33bBfdFe9d07420Ef9682cF073A2126bc384b746,5026831530357035738068405157,5026831530.357035738068405157,754024729.55355536071026077355
0x8c5789A64897985AeE99DCd725c3fc19BA5b2Bad,833403157348261596092795467,833403157.348261596092795467,125010473.60223923941391932005
0xa56A065aa0eE6BBA160b662C40564B2514272339,3682236127560198038270717700,3682236127.5601980382707177,552335419.134029705740607655
0x3fEB87bCF51B210632079F6369e4D353237Da63b,0,0,0
0xA4c91cE3BD37c7F9116261b8f72EAbA6eb12d69e,1191712472760626250195563540,1191712472.76062625019556354,178756870.914093937529334531
0x30912193654c43320BeD6C7f894A9E5113dd1960,12239501694649395610476884387,12239501694.649395610476884387,1835925254.19740934157153265805
0xc7Aef4fD9deC1488f7Aa81cC7ae781BB55e053C8,0,0,0
0xbc9c87c5C7e4d936A9D45a981A460adA24610Ba2,9052176686091012500231,9052.176686091012500231,1357.82650291365187503465
0x4487e4bE21aaA76eB02CaddFf96181282d506b66,7852323969801599706864007368,7852323969.801599706864007368,1177848595.4702399560296011052
0x3Ce88301E48c92066Ce28c114dddA2e41dB606b4,7064178750000000121818639872,7064178750.000000121818639872,1059626812.5000000182727959808
0x3Ee11E12cBD7C906DFD879ceD358ED1D930c16da,0,0,0
0xB7112231d11caA7D2F444D001d0E7f6041D016DC,36256680563976300518753892704,36256680563.976300518753892704,5438502084.5964450778130839056
0x810855109771094De42186501728B97420D0E381,9021731837429806817725823179,9021731837.429806817725823179,1353259775.61447102265887347685
0x3BCc8aaDfa36C5Db739DD4f43325d31DeB703ae1,4451167927886951292947900851,4451167927.886951292947900851,667675189.18304269394218512765
0xB44406585202a3e216ee3be01C86317e010C024a,0,0,0
0x8EF77Bb8b2E1C645500A621d67994dB31331567A,4074070460647031823009844504,4074070460.647031823009844504,611110569.0970547734514766756
0xA5BD68712F5EC03cEE7010b4B2FBD5409F5Fc397,0,0,0
0x00D2292040c905A00Cde11df97306a136CC1fB3D,0,0,0
0xeEeDE3b7aF15C47B0C9ef9b62C99d8720C958c23,0,0,0
0x5236bB5d6d843D283F8416C3f28d7a254e82AF69,2702326730931504586503769833,2702326730.931504586503769833,405349009.63972568797556547495
0x886eeBe4Ea110cF5dF597dc8cE41EA1C30b7b345,13645365290135390193716179663,13645365290.135390193716179663,2046804793.52030852905742694945
0x5d9BcD1670764424b61C7F24D9C400D0A00138c9,0,0,0
0x6269e6B3f51331e144FFa1008Aa033208B461033,0,0,0
0x6848befA5b117E4Ae906498e6c216d78F659A3dB,1059319131445571673176739397,1059319131.445571673176739397,158897869.71683575097651090955
0x0773293a99c13b582FA3c0a1e40DC4b88C21624d,3996000000000000056751100511,3996000000.000000056751100511,599400000.00000000851266507665
0x156F40D00fda6e7f7c940b51b536e6E465E81BbF,3472963566050134170372266045,3472963566.050134170372266045,520944534.90752012555583990675
0xfb9d64cbD0bCA0c56AF9fd213BEc1A49cEc59135,0,0,0
0xf272bA10B1761b755612DF56e4a6fF17E1C3d1Be,35055600394257731595530733093,35055600394.257731595530733093,5258340059.13865973932960996395
0x4ACC6611ab17e10823550BD6394994671FAEA4bc,987805287504214162317138232,987805287.504214162317138232,148170793.1256321243475707348
0x707b7F3D8E867434cff1DAB8971a1bea313e50b8,999000000000000032564931177,999000000.000000032564931177,149850000.00000000488473967655
0x41B5f12E4dE6401897127071768339587C2e7780,12046297784145682765927,12046.297784145682765927,1806.94466762185241488905
0x7A3df798Ad9dB36B0c88ef1754C3C8AC3804544b,1981319691681576967554816214,1981319691.681576967554816214,297197953.7522365451332224321
0x74F117bA83853649d6B59ABEb136aC9Bd2be3ec9,4110619015970280000000000000,4110619015.97028,616592852.395542
0xdE96992eB3Ae50AC392e8f7C267F80Fe21a818B3,653500787045727411273035862,653500787.045727411273035862,98025118.0568591116909553793
0x9eeeaB440c7f336ebE63dFa038D3a528578627a3,0,0,0
0x323D2B4a69b16B1dc551E65114d18A7736C5599D,2492119279834945783733402494,2492119279.834945783733402494,373817891.9752418675600103741
0x57Ab90378aFD4e2f675a9C667d1838076A75D7D4,0,0,0
0x241280ab7F9E9221E272cDe3d2aA2367CC09925F,733895948133945213575717256,733895948.133945213575717256,110084392.2200917820363575884
0x4ff3e51D58e12Ea4d2057213F9E131Da53064993,7519056408581461593866624090,7519056408.58146159386662409,1127858461.2872192390799936135
0x5d40D1c60cf7ff5d582f88d068D8918f34284fCc,1231189303530552710582837459,1231189303.530552710582837459,184678395.52958290658742561885
0x051B442974Cc13Cb4696373637b7480A1AE25BDE,1641647561042841213366298608,1641647561.042841213366298608,246247134.1564261820049447912
0x855DC1668d395706caC00FE6506d9EFfc47b8e80,236825738705892007308668004171,236825738705.89200730866800417,35523860805.8838010963002006255
0x53CA99434F8829D8fF2B9cB8107bbF5E3Ca3c302,1246808921321962895530680360,1246808921.32196289553068036,187021338.198294434329602054
0xBF5cD7AdCDe56871Cda983bB51f4699aE485F454,0,0,0
0x074eF8d611602958AFdAd52d95aA7Ac6aA649A3B,0,0,0
0x28C92725f5314c71Cb8E4c97F2ED71cd4316e066,5000000000000000000000000000,5000000000,750000000
0x01FF6318440f7D5553a82294D78262D5f5084EFF,1,0.000000000000000001,0.00000000000000000015
0xd5665cc49a36689ABAe3FE4dB9eCb897d2fB5F10,0,0,0
0x954df96743D7b81163e5c5aa68fD8CA108397A3B,1758467150158820675440438579,1758467150.158820675440438579,263770072.52382310131606578685
0x757b7825dDaa24DD8E5DB8BF1682Eed8C20533AC,0,0,0
0xA3369605ca9808a94A4f5F0d7f15B3F1f684f96a,16702120960043371960205279178,16702120960.043371960205279178,2505318144.0065057940307918767
0x2BcceDFCbCF25e48C2C395E676BDB5db7a5B674b,5574112132440982920352842955,5574112132.440982920352842955,836116819.86614743805292644325
0x6F25957620CE3174F8575c95CC03211b291ac2eF,51637596830954361894912137218,51637596830.954361894912137218,7745639524.6431542842368205827
0x15512b1a2f63137cb2fE152fF91e8452C3B29307,0,0,0
0xD8D31187168B3D63Db679Be077eEf4038eE2B3cD,31105508955071178687441276773,31105508955.071178687441276773,4665826343.26067680311619151595
0x45F0d1Fc6a87c05EB1Aa01EF85Df2D86CeD7e452,50355421902428691501703076037,50355421902.428691501703076037,7553313285.36430372525546140555
0x169AAEbB2beA76E04D8571C24DF42cFc8f8f841D,1110398167888734530837331329,1110398167.888734530837331329,166559725.18331017962559969935
0xD9ccdBDe5250214a1523fA5d041F4410247f2CfB,11342646928853576637298946113,11342646928.853576637298946113,1701397039.32803649559484191695
0x9308b4d62cED574D5CC1d19563eC4e0788886d2F,1188081527562594012067077388,1188081527.562594012067077388,178212229.1343891018100616082
0x3B466BA72749C209A97b7BfE9Fa295EC5165B4e5,1443103748566161577519124009,1443103748.566161577519124009,216465562.28492423662786860135
0xCdF58651b540Fa32A9F73E7962254dF4Df9F7629,0,0,0
0x18334a9EaceFF6CAfF6A9EA74CF85D9f0F8756c1,6990113518562950834993542871,6990113518.562950834993542871,1048517027.78444262524903143065
0xEa3049b38d3D222eaDf9497365A9A89f8AcFfCe4,1362825491574171575696383376,1362825491.574171575696383376,204423823.7361257363544575064
0x1b801A23C32426B3f067edB498326C880950199B,2150717135531125329327908715,2150717135.531125329327908715,322607570.32966879939918630725
0xB98856dCe297bB0786B19912eeE8e3A6C018d0CD,0,0,0
0xCeA4245d65fb26e063056F0db5d5AE50c3b88c4a,0,0,0
0x91F3E76093EeF7c0F019C0CB02e56a79132253A1,1503110094141875845539144204,1503110094.141875845539144204,225466514.1212813768308716306
0x90735421d8fafa001A26e38a680446097dAB5432,2671523277887305654335080632,2671523277.887305654335080632,400728491.6830958481502620948
0x46Ed3C0aF4B8c27Ca951E7f5c6E4Ae9a4436Ceaa,0,0,0
0xC3847b0324809af87bbc07E5a8E92a6fF8A7D202,0,0,0
0xF90E83F1b876b21AD5c9F1491d60EEE456569296,13540437702187950185408751836,13540437702.187950185408751836,2031065655.3281925278113127754
0x695C30548CFD80CaA82929274d2f534BE6a50056,258732436196497628397268377330,258732436196.49762839726837733,38809865429.4746442595902565995
0x958469CbA33b176504BAFE2B2E8a8575aDB0703f,0,0,0
0xE42250a15A1089148AC7ba22284A8cf0abb02D27,5174783089722725541472726604,5174783089.722725541472726604,776217463.4584088312209089906
0xD49a7D765B304E22C528810fB4664aE8f5764A5D,1968834857582653687216078382,1968834857.582653687216078382,295325228.6373980530824117573
0xD67716A4beACcf5481078DD33A333CD9D65f796a,2351986756365145848348486091,2351986756.365145848348486091,352798013.45477187725227291365
0xEB163531fddE6048c3d2909322624b563d0d35d2,13112714853829895340561227519,13112714853.829895340561227519,1966907228.07448430108418412785
0xA92E1Ce681229127C476CeA0Dfb3736f6d2160A9,0,0,0
0xF4403EbE541Bf5a089200e7EF010E894Ce6d1AD0,3996000000000000020762575187,3996000000.000000020762575187,599400000.00000000311438627805
0x99E48FA28BFB9b202FBD3ac6b7Cd647B3471797E,15065738054918780557046740098,15065738054.918780557046740098,2259860708.2378170835570110147
0x8a041aB7A7F5Af344Dbc9985Ac1540418824DcD6,830456115521466192772628153,830456115.521466192772628153,124568417.32821992891589422295
0x69c23ed479cc7BE8c0c0D957cf61ddB256cC2649,0,0,0
0xe62A76897d4b626f89A611dB71f236De03A2c881,0,0,0
0x3c4BD728bdfEeda3106C368bA6559ed4fD80529A,0,0,0
0x0fE991b5a8B78a970244e70DAE44FB9f8688732b,0,0,0
0xf162a2Cb9cB3573e05650C221Df4b77B6bfe8E7c,0,0,0
0xc169537EE98Da92628fCb2796777A235E9D0Edc7,6593866371733565456,6.593866371733565456,0.9890799557600348184
0x80c88079e518c3A96f780460f19Fa57BEcf38922,0,0,0
0xb3F40F64f1936c6FFf802aB49E9ee05e64e660e2,32706625898788608983951894448,32706625898.788608983951894448,4905993884.8182913475927841672
0xEBB1E226eEE53f87E03Dd319Bc56EE947Cc38395,1718315355636967364661431487,1718315355.636967364661431487,257747303.34554510469921472305
0xd8eFda59695CE24bdB89A89dD9412f2df8B4c13d,0,0,0
0x32A60De0463c6ce26983D392aeaf9b9E6a77F7f8,15012849206606264380447811778,15012849206.606264380447811778,2251927380.9909396570671717667
0x43ACDC0ba73658dc9fC0016007672B27EE9a219C,924059851168081499689285662,924059851.168081499689285662,138608977.6752122249533928493
0x6Cd36cCeF5dAC7B4DF49d47E9871a24cd1b18856,2311230877162591026572509114,2311230877.162591026572509114,346684631.5743886539858763671
0x3362EB53d3BacF2B90fF412485Be3c1370af751a,2943466701214678041541983254,2943466701.214678041541983254,441520005.1822017062312974881
0xF597BB4c12182ba2F0ac3EA69986EBf9936264BE,0,0,0
0xa9b6EE78A97248AAc5ab2816947a0f0C1dfAb520,8639907767760111568596592574,8639907767.760111568596592574,1295986165.1640167352894888861
0x92296b4311F9A31c49c3B5Dc416332dF330Eb102,2358309088396830966386414677,2358309088.396830966386414677,353746363.25952464495796220155
0x35d4A50470eD973C5Bb2C0Ae27097F25a196D959,0,0,0
0x088773D6acCa26aa7B1055fD0142008ff9570F0E,1163138862854686959301544694,1163138862.854686959301544694,174470829.4282030438952317041
0x7E6B41D387db6905d6AD2e20685bf2C360282f1c,1634455360964818070560634535,1634455360.964818070560634535,245168304.14472271058409518025
0xfC264317c1178a9c569518c71eD89cD4B309042d,2146584505350130482218566714,2146584505.350130482218566714,321987675.8025195723327850071
0x029b337A91af1aD6b788336727Be6D0C2880eA96,3048654369395465776475643619,3048654369.395465776475643619,457298155.40931986647134654285
0xdf1D941b7Fe8081894547cCA467b39F36bb97070,1396994884501284438323717310,1396994884.50128443832371731,209549232.6751926657485575965
0x486F61E5E2127a20aDf572C4b7596127a2336b0e,31109195916037157605054809009,31109195916.037157605054809009,4666379387.40557364075822135135
0xBA1819156270150c65d61bD66AeDBe7EBb4Df523,1548174848499860910798002048,1548174848.499860910798002048,232226227.2749791366197003072
0x51CF7eF41Cd0508E84188D113Fec538114aD4fDD,0,0,0
0x1f76BE602D83638BaCAdBD3605E79b19118457E0,1194530891347583371100322215,1194530891.347583371100322215,179179633.70213750566504833225
0x70D20c40e1BeD779009231c77Af15ff3AFE70cdC,0,0,0
0x81C892cfEcA30f91318E3eE9C70c6ac614B7D411,1498500000000000034492119337,1498500000.000000034492119337,224775000.00000000517381790055
0x00DbD3A1c812ba561E27865203f5fe436b6B6F6c,34751363053681043380665623553,34751363053.681043380665623553,5212704458.05215650709984353295
0x9CAEB9044Da7B903033a68090A17282C69863c98,22223586312975751989328312791,22223586312.975751989328312791,3333537946.94636279839924691865
0x2Ff8DD3272fcC052Da94cE6544122065ec49EBe2,0,0,0
0x2944858e4ff6B19851F32a7082faf6b51C4bc571,0,0,0
0xba4D7B1dBa08E1733858668A69662c1fb4f0f62D,10693413031413274020924141243,10693413031.413274020924141243,1604011954.71199110313862118645
0xe962adc73C86e9272048C7C36F65E32F7e40c549,899929267353987478132073456,899929267.353987478132073456,134989390.1030981217198110184
0xC907632D9393f9b9abd74CddFc4C2BdfEcebA5Ba,2560114381760502660711090362,2560114381.760502660711090362,384017157.2640753991066635543
0x028B0363ffD8c9DC545A4eB60C085177cd31436B,0,0,0
0x9797BFAE6C6f6137908AadC32f08cc5e234Bde5E,0,0,0
0x1Ad1914d3eabf44c8eA817CFF6aa6f6b8db9269e,4995000000000000000000000000,4995000000,749250000
0x89170679E59705C47a3e1cfA3F9b984B65328Ec2,0,0,0
0xcDa9837f9C4f099adaF68f165E44F4779dc1F1d1,1978104823562111534118218388,1978104823.562111534118218388,296715723.5343167301177327582
0xd4b29ad1d70E4B65E1990d64496A127E9D800F81,20006673300000000024680375825,20006673300.000000024680375825,3001000995.00000000370205637375
0xf0A9311Ca2b1977331460E9Be5402D252b2A5f82,999000000000000004211118216,999000000.000000004211118216,149850000.0000000006316677324
0x7c0Df51526C6956f29b36AC24fc863085Dbe7e7B,0,0,0
0xe41fa3e50b457fba1C72cD49CcaB7E12B96eEC51,772505406364367395613855886,772505406.364367395613855886,115875810.9546551093420783829
0xD97c5ed60227626C38175e4D064c9E6c5bB30B26,779944112214016846472261228,779944112.214016846472261228,116991616.8321025269708391842
0xc60d31991CDebbC8c2603b808bE5aa3CaD6adF27,7712762359372392312166877395,7712762359.372392312166877395,1156914353.90585884682503160925
0xE39634ca920081fEFa72674C4E4196567a2F416D,917653175427306623143741327,917653175.427306623143741327,137647976.31409599347156119905
0xCD6E1a903622a4514f849516698c48c83Ec20d59,1047338344616429198603119950,1047338344.61642919860311995,157100751.6924643797904679925
0x86393502158cfF57B6ebc937A5cDF744E1663B58,915474531241702118541250025,915474531.241702118541250025,137321179.68625531778118750375
0xf616FFBb53eF66996Bc7E195800e30F146d48396,1223425350000000003525042338,1223425350.000000003525042338,183513802.5000000005287563507
0xd144A387B476c81d924b6b13797804eC84B20471,10446944417913600820655672588,10446944417.913600820655672588,1567041662.6870401230983508882
0x58f1bA1f8EfF715a1EB462ee0e090942335b25BE,3131808796245531810005042281,3131808796.245531810005042281,469771319.43682977150075634215
0xeF8497105a4A203fe2ea922291698743Aa1546db,0,0,0
0x243d71d698a29e4Ba563B361916D29e1F4074848,3343098969813153699786447997,3343098969.813153699786447997,501464845.47197305496796719955
0xB203F6964029CE0CD26FaB669b262cf04e697DD4,0,0,0
0x8E6C5Fd263BFec6AaE729178DfDe014a7912dE46,197320700033016873904947244,197320700.033016873904947244,29598105.0049525310857420866
0x47ffdA87586e32e9F77ee4067bE566c3a65E3b3f,9434611624649600624932859342,9434611624.649600624932859342,1415191743.6974400937399289013
0x25fBd665905686e1D1Acafa2F0a1c0162E1a8F77,2410836615533696906902139027,2410836615.533696906902139027,361625492.33005453603532085405
0x51B8e1008429343cB12CB3e6733299806e692DE1,3569101596276704667322909585,3569101596.276704667322909585,535365239.44150570009843643775
0x085FC94037691e7762eaDbD7f18a3EB6198cA723,194959225975426022049161677,194959225.975426022049161677,29243883.89631390330737425155
0xA46A24b338bc6A21c9C0c0A15966103CDee2a152,53596396006268976246778790,53596396.00626897624677879,8039459.4009403464370168185
0xF280D4CF962791D348A48b23A284A79cA06A6e8c,0,0,0
0x4011BB8746FCABB5dc7E8b5d03702fCA2C219c76,5299172024860141931982381157,5299172024.860141931982381157,794875803.72902128979735717355
0xfcc9AbBE6d6e46BA4B1180a1c845Fa1C2309a87B,2276471632362184134504591200,2276471632.3621841345045912,341470744.85432762017568868
0x8997BCe1e2CCa32416Af7fD01Ec2F1b4Cee46f5D,1010849300786554427412535664,1010849300.786554427412535664,151627395.1179831641118803496
0x2a9FCD53be978db5Ed210E63750c6a3d4033fCe9,10001931006406133900995740699,10001931006.406133900995740699,1500289650.96092008514936110485
0xBA347f3bf00a767Bd0E778cdBF9741089763979a,0,0,0
0x964a1a1460174bFb2793391CF932b207aa37dd88,587086399813425735194388800,587086399.8134257351943888,88062959.97201386027915832
0x7782b336f3c396d6065C9302fB4a3209733DaB51,399600000000000005918800763,399600000.000000005918800763,59940000.00000000088782011445
0xdF671f547E416431051270d4d3c24b9b0FFCD882,0,0,0
0x81EdF748F49763f2EFd9E7B20285Af2D996281CB,787056843000000000000000000,787056843,118058526.45
0x2847397fbc73282bbcb4382b91b9b473ad92609e,1833840330871399468377519788,1833840330.871399468377519788,275076049.6307099202566279682
0x7e459FF94455AA739061094B7F7E9f90B5AA282d,1774447343181172733684876842,1774447343.181172733684876842,266167101.4771759100527315263
0x78C4Ce2cea93DAA03b39c94b12Bb646D16e6563b,212844840288846188919250358,212844840.288846188919250358,31926726.0433269283378875537
0x11Ef28795b63Ed6427a846dB98E0152Ffa1cF806,0,0,0
0xc93B8a4FB4B2d53ADbAc1B133536c96BA52F54c1,1014170688015502063982953230,1014170688.01550206398295323,152125603.2023253095974429845
0x64d806F94C2Ba9AB692C15EE8698E2B83A7dA1Ab,988232025243841411856459701,988232025.243841411856459701,148234803.78657621177846895515
